"","species","mean_wal_score"
"648","Calliandra_foliolosa",0.100944649446494
"649","Calliandra_guildingii",0.549661290322581
"650","Calliandra_haematocephala",0.290115789473684
"651","Calliandra_haematomma",0.1254
"652","Calliandra_harrisii",0.142545454545455
"653","Calliandra_houstoniana",0.168212773998488
"654","Calliandra_humilis",0.0708083333333333
"655","Calliandra_juzepczukii",0.184171428571429
"656","Calliandra_macrocalyx",0.0794862385321101
"657","Calliandra_parviflora",0.0870785714285714
"658","Calliandra_parvifolia",0.0819625668449197
"659","Calliandra_pittieri",0.767368965517241
"660","Calliandra_rubescens",0.137384057971014
"661","Calliandra_surinamensis",0.225124661246613
"662","Calliandra_tergemina",0.194465863453815
"663","Calliandra_trinervia",0.408087818696884
"664","Calopogonium_caeruleum",0.213701162790698
"665","Calpocalyx_dinklagei",0.082
"666","Calpurnia_aurea",0.142237785016287
"667","Campsiandra_comosa",0.097
"668","Camptosema_coriaceum",0.0916317204301074
"669","Camptosema_pedicellatum",0.0737
"670","Camptosema_rubicundum",0.0835568181818182
"671","Campylotropis_macrocarpa",0.336710476190476
"672","Canavalia_africana",0.133887640449438
"673","Canavalia_brasiliensis",0.170104252400549
"674","Canavalia_cathartica",0.225811764705882
"675","Canavalia_gladiata",0.394447552447552
"676","Canavalia_lineata",0.131562841530055
"677","Canavalia_rosea",0.133214589235128
"678","Caragana_arborescens",0.0481386402589982
"679","Caragana_aurantiaca",0.157942857142857
"680","Caragana_brevispina",0.3942
"681","Caragana_erinacea",0.427469387755102
"682","Caragana_frutex",0.0747685881370093
"683","Caragana_korshinskii",0.154518518518519
"684","Caragana_leveillei",0.18864
"685","Caragana_microphylla",0.126573770491803
"686","Caragana_polourensis",0.144
"687","Caragana_rosea",0.182857142857143
"688","Caragana_sinica",0.386071428571429
"689","Caragana_versicolor",0.440328205128205
"690","Caragana_zahlbruckneri",0.139636363636364
"691","Carmichaelia_arborea",0.013
"692","Carmichaelia_exsul",NA
"693","Carmichaelia_kirkii",0.013
"694","Carmichaelia_odorata",0.0122765957446808
"695","Carmichaelia_petriei",0.013
"696","Cassia_abbreviata",0.167531088082902
"697","Cassia_bakeriana",0.438
"698","Cassia_brewsteri",0.043
"699","Cassia_cowanii",0.289111111111111
"700","Cassia_fastuosa",0.117719101123596
"701","Cassia_ferruginea",0.127135531135531
"702","Cassia_fistula",0.530619444444445
"703","Cassia_grandis",0.344098360655737
"704","Cassia_leiandra",0.251072916666666
"705","Cassia_leptophylla",0.119407407407407
"706","Cassia_marksiana",0.0381747572815534
"707","Cassia_moschata",0.366384259259259
"708","Cassia_roxburghii",0.574714285714286
"709","Cassia_spruceana",0.130049180327869
"710","Castanospermum_australe",0.0445758807588076
"711","Cathormion_umbellatum",0.0426705653021442
"712","Cedrelinga_cateniformis",0.462814545454545
"713","Cenostigma_macrophyllum",0.0824776785714287
"714","Cenostigma_tocantinum",0.125
"715","Centrolobium_microchaete",0.114844827586207
"716","Centrolobium_paraense",0.581739837398374
"717","Centrolobium_robustum",0.1335
"718","Centrolobium_tomentosum",0.135071428571429
"719","Centrosema_acutifolium",0.365475
"720","Centrosema_angustifolium",0.27990756302521
"721","Centrosema_arenarium",0.0976057692307692
"722","Centrosema_bracteosum",0.0827295081967213
"723","Centrosema_brasilianum",0.104550218340611
"724","Centrosema_macrocarpum",0.299498727735369
"725","Centrosema_molle",0.169398427260813
"726","Centrosema_pascuorum",0.105602678571429
"727","Centrosema_plumieri",0.20463454759107
"728","Centrosema_pubescens",0.17989128440367
"729","Centrosema_rotundifolium",0.0866285714285714
"730","Centrosema_sagittatum",0.154385321100917
"731","Centrosema_schottii",0.155551020408163
"732","Centrosema_venosum",0.215942446043165
"733","Centrosema_vexillatum",0.240255319148936
"734","Centrosema_virginianum",0.086463747454175
"735","Ceratonia_siliqua",0.142207472717185
"736","Cercis_canadensis",0.0425383579409415
"737","Cercis_glabra",0.5015625
"738","Cercis_siliquastrum",0.133539381600711
"739","Chadsia_grevei",0.202
"740","Chamaecrista_absus",0.105454833597464
"741","Chamaecrista_adiantifolia",0.249960784313726
"742","Chamaecrista_apoucouita",0.186319444444444
"743","Chamaecrista_biensis",0.0827338129496402
"744","Chamaecrista_calycioides",0.10958024691358
"745","Chamaecrista_chamaecristoides",0.162006451612903
"746","Chamaecrista_ciliolata",0.13747619047619
"747","Chamaecrista_comosa",0.0659096774193548
"748","Chamaecrista_conferta",0.0888810408921932
"749","Chamaecrista_cytisoides",0.0862654867256637
"750","Chamaecrista_decumbens",0.056
"751","Chamaecrista_dentata",0.151
"752","Chamaecrista_desvauxii",0.167066535239033
"753","Chamaecrista_diphylla",0.159511659807956
"754","Chamaecrista_duartei",0.0777560975609756
"755","Chamaecrista_ensiformis",0.101023952095808
"756","Chamaecrista_fagonioides",0.113812734082397
"757","Chamaecrista_fasciculata",0.0351967173834912
"758","Chamaecrista_flexuosa",0.11813680781759
"759","Chamaecrista_glandulosa",0.222627956989247
"760","Chamaecrista_hispidula",0.139228282828283
"761","Chamaecrista_isidorea",0.0583793103448276
"762","Chamaecrista_kirkii",0.14081684981685
"763","Chamaecrista_kunthiana",0.159202572347267
"764","Chamaecrista_leschenaultiana",0.431656
"765","Chamaecrista_lineata",0.127426666666667
"766","Chamaecrista_neesiana",0.109388429752066
"767","Chamaecrista_negrensis",0.193387096774194
"768","Chamaecrista_nictitans",0.12084663602173
"769","Chamaecrista_nomame",0.084622827346466
"770","Chamaecrista_orbiculata",0.0750316742081448
"771","Chamaecrista_pilosa",0.205604651162791
"772","Chamaecrista_planaltoana",0.056
"773","Chamaecrista_pumila",0.572851851851852
"774","Chamaecrista_ramosa",0.112653429602888
"775","Chamaecrista_repens",0.0841125
"776","Chamaecrista_rotundifolia",0.0999636281993713
"777","Chamaecrista_serpens",0.17028623853211
"778","Chamaecrista_stricta",0.0976526315789474
"779","Chamaecrista_viscosa",0.342249056603773
"780","Chamaecrista_xinguensis",0.119724137931034
"781","Chesneya_cuneata",0.461902777777778
"782","Chloroleucon_dumosum",0.0819782608695652
"783","Chloroleucon_foliolosum",0.080552036199095
"784","Chloroleucon_mangense",0.416151380231524
"785","Chloroleucon_tortum",0.1316
"786","Chorizema_aciculare",0.053
"787","Chorizema_cordatum",0.053
"788","Chorizema_cytisoides",0.053
"789","Chorizema_diversifolium",0.053
"790","Chorizema_parviflorum",0.0385704918032787
"791","Chorizema_reticulatum",0.053
"792","Christia_obcordata",0.365758928571429
"793","Cicer_arietinum",0.395611019613716
"794","Cicer_echinospermum",0.788
"795","Cicer_pinnatifidum",0.574076923076923
"796","Cicer_reticulatum",0.788
"797","Cladrastis_sikokiana",NA
"798","Cladrastis_wilsonii",0.467135135135135
"799","Clathrotropis_macrocarpa",0.620577922077922
"800","Clathrotropis_nitida",0.385303571428572
"801","Clianthus_puniceus",0.0278095238095238
"802","Clitoria_amazonum",0.144508620689655
"803","Clitoria_arborea",0.343975609756097
"804","Clitoria_australis",0.024224
"805","Clitoria_fairchildiana",0.172630036630037
"806","Clitoria_falcata",0.199116370808679
"807","Clitoria_guianensis",0.209107142857143
"808","Clitoria_javitensis",0.47196887159533
"809","Clitoria_laurifolia",0.160433734939759
"810","Clitoria_mariana",0.0604459999999999
"811","Clitoria_sagotii",0.345232142857143
"812","Clitoria_ternatea",0.383040985955862
"813","Codariocalyx_gyroides",0.466921296296296
"814","Codariocalyx_motorius",0.475972549019608
"815","Cojoba_arborea",0.173474784747847
"816","Collaea_speciosa",0.18215873015873
"817","Cologania_angustifolia",0.103601459854015
"818","Cologania_broussonetii",0.174558363417569
"819","Colutea_arborescens",0.115334843581445
"820","Colutea_cilicica",0.240348837209302
"821","Colutea_orientalis",0.153025
"822","Colvillea_racemosa",0.268533333333333
"823","Conzattia_multiflora",0.18901593625498
"824","Copaifera_baumiana",0.37025641025641
"825","Copaifera_duckei",0.0876478873239437
"826","Copaifera_langsdorffii",0.110955281418658
"827","Copaifera_lucens",0.105428571428571
"828","Copaifera_multijuga",0.123109589041096
"829","Copaifera_officinalis",0.313090909090909
"830","Copaifera_trapezifolia",0.134429906542056
"831","Coronilla_coronata",0.0990864745011087
"832","Coronilla_juncea",0.143422204847537
"833","Coronilla_minima",0.130920849557522
"834","Coronilla_repanda",0.105570866141732
"835","Coronilla_scorpioides",0.13796558042141
"836","Coronilla_vaginalis",0.0936953428201811
"837","Coronilla_valentina",0.130369304556355
"838","Coursetia_caribaea",0.206553210202287
"839","Coursetia_ferruginea",0.651367346938775
"840","Craibia_brevicaudata",0.216583333333333
"841","Cranocarpus_martii",0.074
"842","Cratylia_argentea",0.101726315789474
"843","Crotalaria_acicularis",0.53376
"844","Crotalaria_agatiflora",0.179241525423729
"845","Crotalaria_alata",0.21285409252669
"846","Crotalaria_albida",0.400333333333333
"847","Crotalaria_alexandri",0.22775
"848","Crotalaria_angulata",0.368647058823529
"849","Crotalaria_anthyllopsis",0.237076923076923
"850","Crotalaria_argyraea",0.0955227272727273
"851","Crotalaria_atrorubens",0.0984838709677419
"852","Crotalaria_axillaris",0.164143939393939
"853","Crotalaria_barkae",0.132125984251969
"854","Crotalaria_bongensis",0.0754545454545455
"855","Crotalaria_bracteata",0.510689655172414
"856","Crotalaria_brevidens",0.18439837398374
"857","Crotalaria_breviflora",0.134869565217391
"858","Crotalaria_brevis",0.0300149253731343
"859","Crotalaria_burkeana",0.0662111111111111
"860","Crotalaria_calycina",0.14797605893186
"861","Crotalaria_capensis",0.146665399239543
"862","Crotalaria_caudata",0.215962962962963
"863","Crotalaria_cephalotes",0.133712264150943
"864","Crotalaria_chinensis",0.348583333333333
"865","Crotalaria_cleomifolia",0.163027586206897
"866","Crotalaria_comosa",0.0965431034482759
"867","Crotalaria_cunninghamii",0.0312351598173515
"868","Crotalaria_damarensis",0.0839326923076923
"869","Crotalaria_deserticola",0.191589473684211
"870","Crotalaria_dissitiflora",0.0328508371385084
"871","Crotalaria_distans",0.0684033613445378
"872","Crotalaria_doidgeae",0.043
"873","Crotalaria_dura",0.0891627906976744
"874","Crotalaria_eremicola",0.0739318181818182
"875","Crotalaria_excisa",0.23
"876","Crotalaria_glauca",0.124864864864865
"877","Crotalaria_globifera",0.0561363636363636
"878","Crotalaria_goreensis",0.0595346901017578
"879","Crotalaria_holosericea",0.074
"880","Crotalaria_humifusa",0.188594594594595
"881","Crotalaria_humilis",0.23
"882","Crotalaria_hyssopifolia",0.110179190751445
"883","Crotalaria_incana",0.174574074074074
"884","Crotalaria_juncea",0.190041884816754
"885","Crotalaria_laburnifolia",0.145200779727096
"886","Crotalaria_lachnocarpoides",0.186967479674797
"887","Crotalaria_lachnophora",0.147429752066116
"888","Crotalaria_lanceolata",0.0888942202835333
"889","Crotalaria_linifolia",0.454042056074767
"890","Crotalaria_longirostrata",0.187447565543071
"891","Crotalaria_maypurensis",0.169058651026393
"892","Crotalaria_medicaginea",0.0522537851478009
"893","Crotalaria_micans",0.242950638297872
"894","Crotalaria_microcarpa",0.0833992467043318
"895","Crotalaria_mitchellii",0.0398888888888889
"896","Crotalaria_monteiroi",0.11001935483871
"897","Crotalaria_mysorensis",0.234872340425532
"898","Crotalaria_natalitia",0.185340909090909
"899","Crotalaria_nitens",0.541887434554974
"900","Crotalaria_novae-hollandiae",0.0307701149425286
"901","Crotalaria_obscura",0.188375
"902","Crotalaria_ochroleuca",0.126698275862069
"903","Crotalaria_pallida",0.178593225806451
"904","Crotalaria_paulina",0.307247933884297
"905","Crotalaria_perrottetii",0.0935921052631579
"906","Crotalaria_pilosa",0.261911330049261
"907","Crotalaria_pisicarpa",0.149303571428571
"908","Crotalaria_platysepala",0.0923174603174603
"909","Crotalaria_podocarpa",0.0931875
"910","Crotalaria_polysperma",0.202024691358025
"911","Crotalaria_prostrata",0.327084745762712
"912","Crotalaria_pumila",0.146121680049413
"913","Crotalaria_quinquefolia",0.228986842105263
"914","Crotalaria_recta",0.174962025316456
"915","Crotalaria_retusa",0.126268076923077
"916","Crotalaria_rogersii",0.213318181818182
"917","Crotalaria_sagittalis",0.112706024096386
"918","Crotalaria_saharae",0.125728260869565
"919","Crotalaria_senegalensis",0.131177570093458
"920","Crotalaria_sessiliflora",0.309911078717201
"921","Crotalaria_shirensis",0.17564
"922","Crotalaria_spartea",0.184741935483871
"923","Crotalaria_sphaerocarpa",0.113664
"924","Crotalaria_spinosa",0.175232558139535
"925","Crotalaria_stipularia",0.0983548387096774
"926","Crotalaria_subcapitata",0.132050279329609
"927","Crotalaria_tetragona",0.565898305084746
"928","Crotalaria_trichotoma",0.175183368869936
"929","Crotalaria_uncinella",0.230805084745763
"930","Crotalaria_vallicola",0.193352941176471
"931","Crotalaria_vasculosa",0.181229166666667
"932","Crotalaria_velutina",0.20821052631579
"933","Crotalaria_verrucosa",0.194304985337243
"934","Crotalaria_virgulata",0.131150326797386
"935","Crotalaria_vitellina",0.150264084507042
"936","Crotalaria_xanthoclada",0.202
"937","Crudia_amazonica",0.235842105263158
"938","Crudia_aromatica",0.0896333333333333
"939","Crudia_bracteata",0.2528
"940","Crudia_oblonga",0.245383561643836
"941","Crudia_tomentosa",0.104833333333333
"942","Cryptosepalum_maraviense",0.20906993006993
"943","Cullen_americanum",0.152016129032258
"944","Cullen_corylifolium",0.637516483516483
"945","Cullen_tomentosum",0.129033333333333
"946","Cyamopsis_serrata",0.125517857142857
"947","Cyamopsis_tetragonoloba",0.575818181818182
"948","Cyclopia_buxifolia",0.23
"949","Cyclopia_galioides",0.23
"950","Cyclopia_genistoides",0.23
"951","Cyclopia_intermedia",0.23
"952","Cyclopia_maculata",0.23
"953","Cyclopia_meyeriana",0.23
"954","Cyclopia_pubescens",0.23
"955","Cylicodiscus_gabunensis",0.0768771929824562
"956","Cymbosema_roseum",0.376893939393939
"957","Cynometra_cauliflora",0.33552
"958","Cynometra_hankei",0.138868421052632
"959","Cynometra_retusa",0.128478260869565
"960","Cytisophyllum_sessilifolium",0.120293325168401
"961","Cytisus_arboreus",0.15528895612708
"962","Cytisus_balansae",0.169412844036697
"963","Cytisus_decumbens",0.116423400129282
"964","Cytisus_multiflorus",0.113985148514852
"965","Cytisus_proliferus",NA
"966","Cytisus_scoparius",0.0804196860566298
"967","Cytisus_striatus",0.113421189591079
"968","Cytisus_supranubius",0.06
"969","Cytisus_villosus",0.0978733572281957
"970","Dahlstedtia_pinnata",0.133568181818182
"971","Dalbergia_arbutifolia",0.24583908045977
"972","Dalbergia_armata",0.054767175572519
"973","Dalbergia_assamica",0.519332
"974","Dalbergia_baronii",0.202
"975","Dalbergia_benthamii",0.340194805194805
"976","Dalbergia_boehmii",0.203460869565217
"977","Dalbergia_brasiliensis",0.128056451612903
"978","Dalbergia_candenatensis",0.276075268817204
"979","Dalbergia_chapelieri",0.202
"980","Dalbergia_cultrata",0.516746987951807
"981","Dalbergia_dyeriana",0.553747663551402
"982","Dalbergia_ecastaphyllum",0.11101018922853
"983","Dalbergia_fischeri",0.229375
"984","Dalbergia_frutescens",0.151635334088335
"985","Dalbergia_hainanensis",0.148
"986","Dalbergia_hancei",0.456953488372093
"987","Dalbergia_horrida",0.699
"988","Dalbergia_hupeana",0.454606896551724
"989","Dalbergia_inundata",0.26932183908046
"990","Dalbergia_lactea",0.181857142857143
"991","Dalbergia_lanceolaria",0.64055462184874
"992","Dalbergia_latifolia",0.495211538461538
"993","Dalbergia_louvelii",0.202
"994","Dalbergia_madagascariensis",0.202
"995","Dalbergia_melanoxylon",0.165671445639188
"996","Dalbergia_millettii",0.574641025641026
"997","Dalbergia_miscolobium",0.110292682926829
"998","Dalbergia_monticola",0.202
"999","Dalbergia_nigra",0.128026315789474
"1000","Dalbergia_nitidula",0.230031496062992
"1001","Dalbergia_obovata",0.0914325581395349
"1002","Dalbergia_odorifera",0.358833333333333
"1003","Dalbergia_oligophylla",0.116857142857143
"1004","Dalbergia_oliveri",0.538141304347826
"1005","Dalbergia_ovata",0.759373134328358
"1006","Dalbergia_pinnata",0.500767772511848
"1007","Dalbergia_purpurascens",0.202
"1008","Dalbergia_retusa",0.086515
"1009","Dalbergia_riedelii",0.204851428571429
"1010","Dalbergia_riparia",0.221309523809524
"1011","Dalbergia_sericea",0.498403225806452
"1012","Dalbergia_sissoo",0.397825925925926
"1013","Dalbergia_spruceana",0.159777777777778
"1014","Dalbergia_stipulacea",0.619783216783217
"1015","Dalbergia_subcymosa",0.138392857142857
"1016","Dalbergia_trichocarpa",0.202
"1017","Dalbergia_tsoi",0.182545454545455
"1018","Dalbergia_villosa",0.147389830508475
"1019","Dalea_albiflora",0.0421736111111112
"1020","Dalea_aurea",0.0327304812834224
"1021","Dalea_candida",0.0244150681123159
"1022","Dalea_cliffortiana",0.177432773109244
"1023","Dalea_compacta",0.0384558303886926
"1024","Dalea_flavescens",0.0266896551724138
"1025","Dalea_formosa",0.0394101983002833
"1026","Dalea_frutescens",0.057885775862069
"1027","Dalea_leporina",0.111790046656299
"1028","Dalea_lumholtzii",0.0791162790697675
"1029","Dalea_lutea",0.152754854368932
"1030","Dalea_mollis",0.0594786418400873
"1031","Dalea_mollissima",0.0435509822263798
"1032","Dalea_multiflora",0.0290023752969121
"1033","Dalea_phleoides",0.0393934426229508
"1034","Dalea_pogonathera",0.0679256329113924
"1035","Dalea_polygonoides",0.0394508670520231
"1036","Dalea_purpurea",0.0219990608123973
"1037","Dalea_scandens",0.123396226415094
"1038","Dalea_tenuis",0.039
"1039","Dalea_tomentosa",0.20319
"1040","Dalea_villosa",0.0189910071942446
"1041","Dalea_wrightii",0.0755789473684211
"1042","Dalhousiea_africana",0.111134615384615
"1043","Daniellia_oliveri",0.0505066127847163
"1044","Daniellia_thurifera",0.075063829787234
"1045","Daviesia_acicularis",0.0365795601552393
"1046","Daviesia_benthamii",0.053
"1047","Daviesia_brevifolia",0.0147343676539727
"1048","Daviesia_buxifolia",0.0240790960451977
"1049","Daviesia_cordata",0.053
"1050","Daviesia_corymbosa",0.036
"1051","Daviesia_decurrens",0.053
"1052","Daviesia_flexuosa",0.053
"1053","Daviesia_genistifolia",0.0330329163923634
"1054","Daviesia_hakeoides",0.053
"1055","Daviesia_horrida",0.053
"1056","Daviesia_leptophylla",0.0199520931273785
"1057","Daviesia_nudiflora",0.053
"1058","Daviesia_pectinata",0.0151079812206573
"1059","Daviesia_teretifolia",0.053
"1060","Daviesia_ulicifolia",0.0255811284046689
"1061","Daviesia_umbellulata",0.0391700819672131
"1062","Decorsea_schlechteri",0.218155844155844
"1063","Deguelia_scandens",0.3946875
"1064","Delonix_elata",0.283574626865672
"1065","Dendrolobium_dispermum",0.114
"1066","Dendrolobium_triangulare",0.448991404011461
"1067","Dendrolobium_umbellatum",0.235602649006623
"1068","Derris_elliptica",0.366228260869565
"1069","Derris_marginata",0.499607142857143
"1070","Derris_trifoliata",0.249251054852321
"1071","Desmanthus_illinoensis",0.0303794523867218
"1072","Desmanthus_leptolobus",0.0357272727272727
"1073","Desmanthus_velutinus",0.0438869863013699
"1074","Desmanthus_virgatus",0.154063800277393
"1075","Desmodium_affine",0.138014150943396
"1076","Desmodium_axillare",0.220759018759019
"1077","Desmodium_batocaulon",0.0547247191011236
"1078","Desmodium_cajanifolium",0.344241830065359
"1079","Desmodium_canadense",0.021437802907916
"1080","Desmodium_canescens",0.0372449856733524
"1081","Desmodium_ciliare",0.045556768558952
"1082","Desmodium_cinereum",0.21430701754386
"1083","Desmodium_cuneatum",0.0735460122699386
"1084","Desmodium_cuspidatum",0.0228353658536585
"1085","Desmodium_distortum",0.163723014256619
"1086","Desmodium_gangeticum",NA
"1087","Desmodium_glabrum",0.160534441805226
"1088","Desmodium_grahamii",0.115918681318681
"1089","Desmodium_illinoense",0.0170876897133221
"1090","Desmodium_infractum",0.15211013215859
"1091","Desmodium_intortum",0.218011655011656
"1092","Desmodium_laevigatum",0.0468476821192053
"1093","Desmodium_laxiflorum",NA
"1094","Desmodium_leiocarpum",0.100472
"1095","Desmodium_marilandicum",0.034244
"1096","Desmodium_molliculum",0.397702857142858
"1097","Desmodium_nicaraguense",0.135089947089947
"1098","Desmodium_paniculatum",0.0407726967047747
"1099","Desmodium_procumbens",0.147062260536398
"1100","Desmodium_retinens",0.160333333333333
"1101","Desmodium_rotundifolium",0.0441865942028985
"1102","Desmodium_scorpiurus",0.194765161290323
"1103","Desmodium_sessilifolium",0.0250842490842491
"1104","Desmodium_tortuosum",0.135889974293059
"1105","Desmodium_uncinatum",0.183402131782946
"1106","Desmodium_viridiflorum",0.0513241106719367
"1107","Dewevrea_bilabiata",0.155416666666667
"1108","Dialium_englerianum",0.185857142857143
"1109","Dialium_guianense",0.322118361153263
"1110","Dialium_pachyphyllum",0.118751020408163
"1111","Dialium_schlechteri",0.143466666666667
"1112","Dialium_zenkeri",0.136
"1113","Dichilus_lebeckioides",0.0580625
"1114","Dichilus_strictus",0.074
"1115","Dichrostachys_spicata",0.0281771217712177
"1116","Dicorynia_guianensis",0.0834
"1117","Dicorynia_paraensis",0.431413333333333
"1118","Didelotia_africana",0.0779230769230769
"1119","Dillwynia_brunioides",0.036
"1120","Dillwynia_cinerascens",0.0164194174757282
"1121","Dillwynia_divaricata",0.053
"1122","Dillwynia_floribunda",0.0360116279069767
"1123","Dillwynia_glaberrima",0.0182940500143719
"1124","Dillwynia_hispida",0.0149339963833635
"1125","Dillwynia_juniperina",0.0216050420168067
"1126","Dillwynia_ramosissima",0.0271450381679389
"1127","Dillwynia_retorta",0.0360254739336493
"1128","Dillwynia_uncinata",0.0269868421052631
"1129","Dimorphandra_macrostachya",0.255495238095238
"1130","Dimorphandra_mollis",0.0981215469613258
"1131","Dimorphandra_parviflora",0.116153846153846
"1132","Dimorphandra_vernicosa",0.441840909090909
"1133","Dinizia_excelsa",0.117168316831683
"1134","Dioclea_guianensis",0.292101876675603
"1135","Dioclea_sericea",0.827
"1136","Dioclea_virgata",0.195312339331619
"1137","Diphysa_americana",0.146866336633663
"1138","Diphysa_carthagenensis",0.248504225352112
"1139","Diplotropis_brasiliensis",0.117923076923077
"1140","Diplotropis_incexis",0.0873913043478261
"1141","Diplotropis_purpurea",0.340957547169811
"1142","Diplotropis_triloba",0.127642857142857
"1143","Dipogon_lignosus",0.103870967741935
"1144","Dipteryx_magnifica",0.325297297297297
"1145","Dipteryx_odorata",0.178690763052209
"1146","Dipteryx_punctata",0.295842105263158
"1147","Diptychandra_aurantiaca",0.0951498127340824
"1148","Distemonanthus_benthamianus",0.0805275862068966
"1149","Dolichopsis_paraguariensis",0.0901864406779661
"1150","Dolichos_falciformis",0.0836181818181818
"1151","Dolichos_kilimandscharicus",0.229699074074074
"1152","Dolichos_linearis",0.0734565217391304
"1153","Dolichos_oliveri",0.179123076923077
"1154","Dolichos_sericeus",0.187639455782313
"1155","Dolichos_trilobus",0.159116279069767
"1156","Dolichos_trinervatus",0.269422018348624
"1157","Droogmansia_pteropus",0.228315151515152
"1158","Dumasia_truncata",0.0812607223476298
"1159","Dumasia_villosa",0.256208812260536
"1160","Dunbaria_villosa",0.164899755501223
"1161","Duparquetia_orchidacea",0.0939885714285714
"1162","Ebenopsis_confinis",0.119
"1163","Ebenus_pinnata",0.258982300884956
"1164","Elephantorrhiza_burkei",0.047969465648855
"1165","Elephantorrhiza_goetzei",0.218047169811321
"1166","Elephantorrhiza_suffruticosa",0.117372093023256
"1167","Eminia_antennulifera",0.280106060606061
"1168","Entada_abyssinica",0.0929750312109862
"1169","Entada_arenaria",0.190833333333333
"1170","Entada_chrysostachys",0.208352941176471
"1171","Entada_phaseoloides",0.292793774319066
"1172","Entada_polystachya",0.245908925318761
"1173","Enterolobium_contortisiliquum",0.0929422835633627
"1174","Enterolobium_cyclocarpum",0.425187312687313
"1175","Enterolobium_gummiferum",0.100841666666667
"1176","Enterolobium_maximum",0.112379310344828
"1177","Enterolobium_schomburgkii",0.342844444444444
"1178","Eperua_bijuga",0.125
"1179","Eperua_duckeana",0.125
"1180","Eperua_falcata",0.0977356321839081
"1181","Eperua_glabriflora",0.125
"1182","Eperua_grandiflora",0.0986103896103896
"1183","Eperua_rubiginosa",0.099015037593985
"1184","Erichsenia_uncinata",0.053
"1185","Eriosema_buchananii",0.219971428571429
"1186","Eriosema_burkei",0.136333333333333
"1187","Eriosema_chrysadenium",0.19755737704918
"1188","Eriosema_cordatum",0.0545816326530612
"1189","Eriosema_crinitum",0.213206956521739
"1190","Eriosema_ellipticifolium",0.0427735849056604
"1191","Eriosema_ellipticum",0.242833333333333
"1192","Eriosema_englerianum",0.240912280701754
"1193","Eriosema_heterophyllum",0.123958115183246
"1194","Eriosema_kraussianum",0.0717345971563981
"1195","Eriosema_montanum",0.167275675675676
"1196","Eriosema_nutans",0.114524390243902
"1197","Eriosema_pauciflorum",0.181348484848485
"1198","Eriosema_rufum",0.175581818181818
"1199","Eriosema_salignum",0.0605154320987653
"1200","Eriosema_shirense",0.218166666666667
"1201","Eriosema_simplicifolium",0.323233870967742
"1202","Eriosema_squarrosum",0.182155172413793
"1203","Eriosema_violaceum",0.227881578947368
"1204","Erythrina_abyssinica",0.243599099099099
"1205","Erythrina_americana",0.169789237668161
"1206","Erythrina_arborescens",0.597817073170732
"1207","Erythrina_berteroana",0.183418397626113
"1208","Erythrina_brucei",0.161
"1209","Erythrina_corallodendron",0.0561
"1210","Erythrina_costaricensis",0.320573964497042
"1211","Erythrina_crista-galli",0.0713390585241731
"1212","Erythrina_edulis",0.564546637744034
"1213","Erythrina_excelsa",0.164288888888889
"1214","Erythrina_falcata",0.143761609907121
"1215","Erythrina_folkersii",0.133801724137931
"1216","Erythrina_fusca",0.4363559602649
"1217","Erythrina_herbacea",0.0407045944005743
"1218","Erythrina_humeana",0.0876891191709844
"1219","Erythrina_lanata",0.219486111111111
"1220","Erythrina_lanceolata",0.0917441860465116
"1221","Erythrina_latissima",0.113067669172932
"1222","Erythrina_lysistemon",0.0850941475826972
"1223","Erythrina_poeppigiana",0.480166
"1224","Erythrina_rubrinervia",0.753219178082192
"1225","Erythrina_sandwicensis",0.032
"1226","Erythrina_speciosa",0.13289029535865
"1227","Erythrina_stricta",0.640985507246377
"1228","Erythrina_suberosa",0.687756756756757
"1229","Erythrina_subumbrans",0.441776315789474
"1230","Erythrina_variegata",0.348615131578947
"1231","Erythrina_velutina",0.139587248322148
"1232","Erythrina_verna",0.132
"1233","Erythrina_vespertilio",0.0325889101338432
"1234","Erythrina_zeyheri",0.043563829787234
"1235","Erythrophleum_africanum",0.138882978723404
"1236","Erythrophleum_lasianthum",0.1
"1237","Euchilopsis_linearis",0.053
"1238","Euchresta_japonica",0.107108108108108
"1239","Eutaxia_microphylla",0.0170894245723172
"1240","Eutaxia_virgata",0.053
"1241","Exostyles_venusta",0.124285714285714
"1242","Faidherbia_albida",0.129389891696751
"1243","Flemingia_grahamiana",0.228080536912752
"1244","Flemingia_lineata",0.121394402035623
"1245","Flemingia_macrophylla",0.418809677419355
"1246","Flemingia_strobilifera",0.333505249343832
"1247","Galactia_canescens",0.0497857142857143
"1248","Galactia_dubia",0.0807872340425532
"1249","Galactia_jussiaeana",0.24466220735786
"1250","Galactia_latisiliqua",0.112875862068966
"1251","Galactia_megalophylla",0.02
"1252","Galactia_regularis",0.0398776859504132
"1253","Galactia_spiciformis",0.124105882352941
"1254","Galactia_striata",0.100205193855158
"1255","Galactia_tenuiflora",NA
"1256","Galega_officinalis",0.108383399980493
"1257","Galega_orientalis",0.0496684961580681
"1258","Gastrolobium_bilobum",0.053
"1259","Gastrolobium_crassifolium",0.053
"1260","Gastrolobium_parviflorum",0.053
"1261","Gastrolobium_spinosum",0.053
"1262","Gastrolobium_trilobum",0.053
"1263","Gastrolobium_velutinum",0.053
"1264","Gastrolobium_villosum",0.0527272727272727
"1265","Geissaspis_cristata",0.69778125
